Flow ID,Flow,HS4 4 Digit ID,HS4 4 Digit,Date Year,State ID,State,Chapter 4 Digit ID,Chapter 4 Digit,Trade Value
2,Exports,168533,"Electrical Resistors, other than Heating (Including Rheostats and Potentiometers)",2021,26,Sonora,16,Machines,10487817
2,Exports,168534,Printed Circuits,2021,9,Ciudad de México,16,Machines,1461128
2,Exports,168534,Printed Circuits,2021,14,Jalisco,16,Machines,33814688
2,Exports,168534,Printed Circuits,2021,19,Nuevo León,16,Machines,1689923
2,Exports,168534,Printed Circuits,2021,26,Sonora,16,Machines,13273825
2,Exports,168535,"Electrical Apparatus for Switching or Protecting Electrical Circuits, Connections to or in Electrical Circuits (For Example, Switches, Fuses, Lightning Arresters, Voltage Limiters, Surge Suppressors, Plugs and other Connectors, Junction Boxes), for a Voltage Exceeding 1,000 V",2021,9,Ciudad de México,16,Machines,199644756
2,Exports,168535,"Electrical Apparatus for Switching or Protecting Electrical Circuits, Connections to or in Electrical Circuits (For Example, Switches, Fuses, Lightning Arresters, Voltage Limiters, Surge Suppressors, Plugs and other Connectors, Junction Boxes), for a Voltage Exceeding 1,000 V",2021,14,Jalisco,16,Machines,234915
2,Exports,168535,"Electrical Apparatus for Switching or Protecting Electrical Circuits, Connections to or in Electrical Circuits (For Example, Switches, Fuses, Lightning Arresters, Voltage Limiters, Surge Suppressors, Plugs and other Connectors, Junction Boxes), for a Voltage Exceeding 1,000 V",2021,19,Nuevo León,16,Machines,8367359
2,Exports,168535,"Electrical Apparatus for Switching or Protecting Electrical Circuits, Connections to or in Electrical Circuits (For Example, Switches, Fuses, Lightning Arresters, Voltage Limiters, Surge Suppressors, Plugs and other Connectors, Junction Boxes), for a Voltage Exceeding 1,000 V",2021,26,Sonora,16,Machines,4688233
2,Exports,168536,Electrical Apparatus for Switching or Protecting Electrical Circuits,2021,9,Ciudad de México,16,Machines,421721563
2,Exports,168536,Electrical Apparatus for Switching or Protecting Electrical Circuits,2021,14,Jalisco,16,Machines,138375501
2,Exports,168536,Electrical Apparatus for Switching or Protecting Electrical Circuits,2021,19,Nuevo León,16,Machines,268633742
2,Exports,168536,Electrical Apparatus for Switching or Protecting Electrical Circuits,2021,26,Sonora,16,Machines,597284641
2,Exports,168537,"Boards, Consoles and other Bases for Electric Control or Distribution of Electricity",2021,9,Ciudad de México,16,Machines,355349433
2,Exports,168537,"Boards, Consoles and other Bases for Electric Control or Distribution of Electricity",2021,14,Jalisco,16,Machines,699899798
2,Exports,168537,"Boards, Consoles and other Bases for Electric Control or Distribution of Electricity",2021,19,Nuevo León,16,Machines,926310893
2,Exports,168537,"Boards, Consoles and other Bases for Electric Control or Distribution of Electricity",2021,26,Sonora,16,Machines,87801242
2,Exports,168538,"Parts of Apparatus for Protecting Electrical Circuits, with a Voltage Exceeding 1000 V and Boards, Panels, for Electricity Control and Distribution",2021,9,Ciudad de México,16,Machines,113057207
2,Exports,168538,"Parts of Apparatus for Protecting Electrical Circuits, with a Voltage Exceeding 1000 V and Boards, Panels, for Electricity Control and Distribution",2021,14,Jalisco,16,Machines,131982688
2,Exports,168538,"Parts of Apparatus for Protecting Electrical Circuits, with a Voltage Exceeding 1000 V and Boards, Panels, for Electricity Control and Distribution",2021,19,Nuevo León,16,Machines,178599873
2,Exports,168538,"Parts of Apparatus for Protecting Electrical Circuits, with a Voltage Exceeding 1000 V and Boards, Panels, for Electricity Control and Distribution",2021,26,Sonora,16,Machines,509939592
2,Exports,168539,"Lamps and Electric Incandescent or Discharge Tubes, Ultraviolet or Infrared Ray Tubes; Arc Lamps",2021,9,Ciudad de México,16,Machines,418753
2,Exports,168539,"Lamps and Electric Incandescent or Discharge Tubes, Ultraviolet or Infrared Ray Tubes; Arc Lamps",2021,14,Jalisco,16,Machines,423738
2,Exports,168539,"Lamps and Electric Incandescent or Discharge Tubes, Ultraviolet or Infrared Ray Tubes; Arc Lamps",2021,19,Nuevo León,16,Machines,680881
2,Exports,168539,"Lamps and Electric Incandescent or Discharge Tubes, Ultraviolet or Infrared Ray Tubes; Arc Lamps",2021,26,Sonora,16,Machines,290114
2,Exports,168540,"Lamps, Valves and Tubes, Cathode Hot Cold Cathode or Photocathode (Eg Lamps, Tubes and Valves, Vacuum, Vapor or Gas, Pipes Rectifiers Mercury Vapor Tubes Cathode, Pipes and Valves Television Camera ), other than those of Heading 8539",2021,9,Ciudad de México,16,Machines,21717
2,Exports,168540,"Lamps, Valves and Tubes, Cathode Hot Cold Cathode or Photocathode (Eg Lamps, Tubes and Valves, Vacuum, Vapor or Gas, Pipes Rectifiers Mercury Vapor Tubes Cathode, Pipes and Valves Television Camera ), other than those of Heading 8539",2021,19,Nuevo León,16,Machines,29431
2,Exports,168541,"Diodes, Transistors and Similar Semiconductor",2021,9,Ciudad de México,16,Machines,28315243
2,Exports,168541,"Diodes, Transistors and Similar Semiconductor",2021,14,Jalisco,16,Machines,32831068
2,Exports,168541,"Diodes, Transistors and Similar Semiconductor",2021,19,Nuevo León,16,Machines,18748680
2,Exports,168541,"Diodes, Transistors and Similar Semiconductor",2021,26,Sonora,16,Machines,3983718
2,Exports,168542,Electronic Integrated Circuits,2021,9,Ciudad de México,16,Machines,63516890
2,Exports,168542,Electronic Integrated Circuits,2021,14,Jalisco,16,Machines,178426309
2,Exports,168542,Electronic Integrated Circuits,2021,19,Nuevo León,16,Machines,48814716
2,Exports,168542,Electronic Integrated Circuits,2021,26,Sonora,16,Machines,5769024
2,Exports,168543,"Machines and Apparatus, not Specified",2021,9,Ciudad de México,16,Machines,35391132
2,Exports,168543,"Machines and Apparatus, not Specified",2021,14,Jalisco,16,Machines,720765393
2,Exports,168543,"Machines and Apparatus, not Specified",2021,19,Nuevo León,16,Machines,171476296
2,Exports,168543,"Machines and Apparatus, not Specified",2021,26,Sonora,16,Machines,55834215
2,Exports,168544,Electrical Wires and Cables,2021,9,Ciudad de México,16,Machines,269782753
2,Exports,168544,Electrical Wires and Cables,2021,14,Jalisco,16,Machines,425041611
2,Exports,168544,Electrical Wires and Cables,2021,19,Nuevo León,16,Machines,2632067018
2,Exports,168544,Electrical Wires and Cables,2021,26,Sonora,16,Machines,1547839483
2,Exports,168545,"Electrodes and Carbon Brushes, Lamp Carbons, Battery Carbons and other Articles of Graphite or other Carbon, with or without Metal, for Electrical Purposes",2021,9,Ciudad de México,16,Machines,193844
2,Exports,168545,"Electrodes and Carbon Brushes, Lamp Carbons, Battery Carbons and other Articles of Graphite or other Carbon, with or without Metal, for Electrical Purposes",2021,14,Jalisco,16,Machines,423722
2,Exports,168545,"Electrodes and Carbon Brushes, Lamp Carbons, Battery Carbons and other Articles of Graphite or other Carbon, with or without Metal, for Electrical Purposes",2021,19,Nuevo León,16,Machines,127234672
2,Exports,168545,"Electrodes and Carbon Brushes, Lamp Carbons, Battery Carbons and other Articles of Graphite or other Carbon, with or without Metal, for Electrical Purposes",2021,26,Sonora,16,Machines,133493
2,Exports,168546,Electrical Insulators of any Material,2021,9,Ciudad de México,16,Machines,855555
2,Exports,168546,Electrical Insulators of any Material,2021,14,Jalisco,16,Machines,208730
2,Exports,168546,Electrical Insulators of any Material,2021,19,Nuevo León,16,Machines,1099110
2,Exports,168546,Electrical Insulators of any Material,2021,26,Sonora,16,Machines,1140493
2,Exports,168547,"Insulating Parts, Metallic Assembly Parts Inlaid in the Dough, for Electrical Machines, Apparatus or Installations, except Insulators of Heading 85.46",2021,9,Ciudad de México,16,Machines,13606381
2,Exports,168547,"Insulating Parts, Metallic Assembly Parts Inlaid in the Dough, for Electrical Machines, Apparatus or Installations, except Insulators of Heading 85.46",2021,14,Jalisco,16,Machines,78734
2,Exports,168547,"Insulating Parts, Metallic Assembly Parts Inlaid in the Dough, for Electrical Machines, Apparatus or Installations, except Insulators of Heading 85.46",2021,19,Nuevo León,16,Machines,8345410
2,Exports,168547,"Insulating Parts, Metallic Assembly Parts Inlaid in the Dough, for Electrical Machines, Apparatus or Installations, except Insulators of Heading 85.46",2021,26,Sonora,16,Machines,5596468
2,Exports,168548,"Spent Primary Cells, Spent Primary Batteries and Spent Electric Accumulators",2021,9,Ciudad de México,16,Machines,1003741
2,Exports,168548,"Spent Primary Cells, Spent Primary Batteries and Spent Electric Accumulators",2021,14,Jalisco,16,Machines,2859275
2,Exports,168548,"Spent Primary Cells, Spent Primary Batteries and Spent Electric Accumulators",2021,19,Nuevo León,16,Machines,19278925
2,Exports,168548,"Spent Primary Cells, Spent Primary Batteries and Spent Electric Accumulators",2021,26,Sonora,16,Machines,38642810
2,Exports,178606,Carriage of Goods Wagons on Rails (Rails),2021,9,Ciudad de México,17,Transportation,788893109
2,Exports,178607,Parts of Railways or the Like,2021,9,Ciudad de México,17,Transportation,15937139
2,Exports,178607,Parts of Railways or the Like,2021,14,Jalisco,17,Transportation,1272542
2,Exports,178607,Parts of Railways or the Like,2021,19,Nuevo León,17,Transportation,51355957
2,Exports,178608,"Fixed Material Railway or Tramway; Mechanical (Including Electromechanical) Signaling, Safety or Traffic Control Equipment for Railway or Tramway, Roads Waterways, Parking Areas or Parks, Port Installations or Airfields; his Parts",2021,9,Ciudad de México,17,Transportation,56695
2,Exports,178608,"Fixed Material Railway or Tramway; Mechanical (Including Electromechanical) Signaling, Safety or Traffic Control Equipment for Railway or Tramway, Roads Waterways, Parking Areas or Parks, Port Installations or Airfields; his Parts",2021,14,Jalisco,17,Transportation,139946
2,Exports,178609,Containers (Including Tank Containers and Tank Containers) Specially Designed and Equipped for one or more Modes of Transport,2021,14,Jalisco,17,Transportation,43245
2,Exports,178609,Containers (Including Tank Containers and Tank Containers) Specially Designed and Equipped for one or more Modes of Transport,2021,19,Nuevo León,17,Transportation,550023
2,Exports,178701,Tractors (Other than Tractors of Heading 8709),2021,9,Ciudad de México,17,Transportation,8136894976
2,Exports,178701,Tractors (Other than Tractors of Heading 8709),2021,14,Jalisco,17,Transportation,1091697
2,Exports,178701,Tractors (Other than Tractors of Heading 8709),2021,19,Nuevo León,17,Transportation,179672428
2,Exports,178701,Tractors (Other than Tractors of Heading 8709),2021,26,Sonora,17,Transportation,1434827
2,Exports,178702,"Motor Vehicles for the Transport of ten or more Persons, Including the Driver",2021,9,Ciudad de México,17,Transportation,829193
2,Exports,178703,Motor Cars and other Vehicles Principally Designed Cars for Transport of Persons,2021,9,Ciudad de México,17,Transportation,16869999251
2,Exports,178703,Motor Cars and other Vehicles Principally Designed Cars for Transport of Persons,2021,14,Jalisco,17,Transportation,2711535870
2,Exports,178703,Motor Cars and other Vehicles Principally Designed Cars for Transport of Persons,2021,19,Nuevo León,17,Transportation,3233338951
2,Exports,178704,Motor Vehicles for the Transport of Goods,2021,9,Ciudad de México,17,Transportation,23631715506
2,Exports,178704,Motor Vehicles for the Transport of Goods,2021,14,Jalisco,17,Transportation,10017816
2,Exports,178704,Motor Vehicles for the Transport of Goods,2021,19,Nuevo León,17,Transportation,345178670
2,Exports,178704,Motor Vehicles for the Transport of Goods,2021,26,Sonora,17,Transportation,62094330
2,Exports,178705,"Motor Vehicles for Special Uses, except those Primarily Designed for the Transport of Persons or Goods (For Example, Wreckers (Mechanical Assistance), Crane Trucks, fire Trucks, Concrete Mixers, Road Sweepers, Spraying Vehicles, Mobile Workshops, Mobile Radiological Units) ",2021,9,Ciudad de México,17,Transportation,4380578
2,Exports,178705,"Motor Vehicles for Special Uses, except those Primarily Designed for the Transport of Persons or Goods (For Example, Wreckers (Mechanical Assistance), Crane Trucks, fire Trucks, Concrete Mixers, Road Sweepers, Spraying Vehicles, Mobile Workshops, Mobile Radiological Units) ",2021,19,Nuevo León,17,Transportation,1190936
2,Exports,178706,"Chassis for Motor Vehicles of Headings 8701 to 8705, Fitted with Engines",2021,9,Ciudad de México,17,Transportation,1387171
2,Exports,178707,"Vehicle Bodies of Headings 8701 to 8705, Including Cabs",2021,9,Ciudad de México,17,Transportation,2087029
2,Exports,178707,"Vehicle Bodies of Headings 8701 to 8705, Including Cabs",2021,14,Jalisco,17,Transportation,1757751
2,Exports,178707,"Vehicle Bodies of Headings 8701 to 8705, Including Cabs",2021,19,Nuevo León,17,Transportation,160190402
2,Exports,178707,"Vehicle Bodies of Headings 8701 to 8705, Including Cabs",2021,26,Sonora,17,Transportation,3547336
2,Exports,178708,Parts and Accessories of Motor Vehicles,2021,9,Ciudad de México,17,Transportation,2762424598
2,Exports,178708,Parts and Accessories of Motor Vehicles,2021,14,Jalisco,17,Transportation,724903706
2,Exports,178708,Parts and Accessories of Motor Vehicles,2021,19,Nuevo León,17,Transportation,2606574443
2,Exports,178708,Parts and Accessories of Motor Vehicles,2021,26,Sonora,17,Transportation,498652903
2,Exports,178709,"Propelled, not Lifting Device of a Kind Used in Factories, Warehouses, Ports or Airports for Cargo Shipping to Short Distance; Tractors of the Type Used in Railway Station; his Parts",2021,9,Ciudad de México,17,Transportation,20663
2,Exports,178709,"Propelled, not Lifting Device of a Kind Used in Factories, Warehouses, Ports or Airports for Cargo Shipping to Short Distance; Tractors of the Type Used in Railway Station; his Parts",2021,14,Jalisco,17,Transportation,677658
2,Exports,178709,"Propelled, not Lifting Device of a Kind Used in Factories, Warehouses, Ports or Airports for Cargo Shipping to Short Distance; Tractors of the Type Used in Railway Station; his Parts",2021,19,Nuevo León,17,Transportation,476952
2,Exports,178711,Motorcycles (Including Mopeds) and Cycles Fitted with an Auxiliary Motor with or without Sidecars; Sidecars,2021,9,Ciudad de México,17,Transportation,3024306
2,Exports,178711,Motorcycles (Including Mopeds) and Cycles Fitted with an Auxiliary Motor with or without Sidecars; Sidecars,2021,14,Jalisco,17,Transportation,2534214
2,Exports,178711,Motorcycles (Including Mopeds) and Cycles Fitted with an Auxiliary Motor with or without Sidecars; Sidecars,2021,19,Nuevo León,17,Transportation,3076843
2,Exports,178712,"Bicycles and other Cycles (Including Delivery Tricycles), not Motorized",2021,9,Ciudad de México,17,Transportation,623166
2,Exports,178712,"Bicycles and other Cycles (Including Delivery Tricycles), not Motorized",2021,14,Jalisco,17,Transportation,666206
2,Exports,178713,"Wheelchairs and other Vehicles for Disabled Persons, whether Motorized or otherwise Mechanically Propelled",2021,9,Ciudad de México,17,Transportation,27909
2,Exports,178714,Parts and Accessories of Vehicles of Headings 8711 to 8713,2021,9,Ciudad de México,17,Transportation,2995607
2,Exports,178714,Parts and Accessories of Vehicles of Headings 8711 to 8713,2021,14,Jalisco,17,Transportation,12523
2,Exports,178714,Parts and Accessories of Vehicles of Headings 8711 to 8713,2021,19,Nuevo León,17,Transportation,1180721
2,Exports,178716,Trailers and Semi-Trailers; other Vehicles not Mechanically Propelled; his Parts,2021,9,Ciudad de México,17,Transportation,3969342
2,Exports,178716,Trailers and Semi-Trailers; other Vehicles not Mechanically Propelled; his Parts,2021,14,Jalisco,17,Transportation,5515936
2,Exports,178716,Trailers and Semi-Trailers; other Vehicles not Mechanically Propelled; his Parts,2021,19,Nuevo León,17,Transportation,286325684
2,Exports,178716,Trailers and Semi-Trailers; other Vehicles not Mechanically Propelled; his Parts,2021,26,Sonora,17,Transportation,1351988
2,Exports,178802,"Other Aircraft (For Example, Helicopters, Airplanes); Spacecraft (Including Satellites) and Spacecraft Launch Vehicles and Suborbital Vehicles",2021,9,Ciudad de México,17,Transportation,2589859
2,Exports,178802,"Other Aircraft (For Example, Helicopters, Airplanes); Spacecraft (Including Satellites) and Spacecraft Launch Vehicles and Suborbital Vehicles",2021,14,Jalisco,17,Transportation,632629
2,Exports,178802,"Other Aircraft (For Example, Helicopters, Airplanes); Spacecraft (Including Satellites) and Spacecraft Launch Vehicles and Suborbital Vehicles",2021,19,Nuevo León,17,Transportation,1520563
2,Exports,178803,Parts of Goods of Heading 8801 or 8802,2021,9,Ciudad de México,17,Transportation,14239464
2,Exports,178803,Parts of Goods of Heading 8801 or 8802,2021,14,Jalisco,17,Transportation,883723
2,Exports,178803,Parts of Goods of Heading 8801 or 8802,2021,19,Nuevo León,17,Transportation,21134438
2,Exports,178803,Parts of Goods of Heading 8801 or 8802,2021,26,Sonora,17,Transportation,58273555
2,Exports,178805,Apparatus and Aircraft Launching Gear; for Gadgets and Landing on Aircraft Carriers and Similar Devices and Appliances Devices; Flight Training Devices Land; his Parts,2021,9,Ciudad de México,17,Transportation,3289298
2,Exports,178905,"Light-Vessels Bomba, Dredgers, Floating Cranes, and other Vessels the Navigability of which is Subsidiary to their Main Function; Floating Dams; Drilling or Production Platforms, Floating or Submersible",2021,9,Ciudad de México,17,Transportation,278285841
2,Exports,178907,"The Floating Structures (For Example, Rafts, Tanks, Cofferdams, Landing-Stages, Buoys and Beacons)",2021,9,Ciudad de México,17,Transportation,50743
2,Exports,189001,"Optical Fibers and Optical Fiber Bundles; Optical Fiber Cables, except those of Heading 8544",2021,9,Ciudad de México,18,Instruments,2843394
2,Exports,189001,"Optical Fibers and Optical Fiber Bundles; Optical Fiber Cables, except those of Heading 8544",2021,14,Jalisco,18,Instruments,916185
2,Exports,189001,"Optical Fibers and Optical Fiber Bundles; Optical Fiber Cables, except those of Heading 8544",2021,19,Nuevo León,18,Instruments,4786641
2,Exports,189001,"Optical Fibers and Optical Fiber Bundles; Optical Fiber Cables, except those of Heading 8544",2021,26,Sonora,18,Instruments,107559359
2,Exports,189002,"Lenses, Prisms, Mirrors and other Optical Elements of any Material",2021,9,Ciudad de México,18,Instruments,541943
2,Exports,189002,"Lenses, Prisms, Mirrors and other Optical Elements of any Material",2021,14,Jalisco,18,Instruments,1440252
2,Exports,189002,"Lenses, Prisms, Mirrors and other Optical Elements of any Material",2021,19,Nuevo León,18,Instruments,126357
2,Exports,189002,"Lenses, Prisms, Mirrors and other Optical Elements of any Material",2021,26,Sonora,18,Instruments,27269
2,Exports,189003,Frames (Frames) of Spectacles (Eyeglasses) or Similar Items and Parts,2021,9,Ciudad de México,18,Instruments,642192
2,Exports,189003,Frames (Frames) of Spectacles (Eyeglasses) or Similar Items and Parts,2021,14,Jalisco,18,Instruments,106214
2,Exports,189004,"Glasses (Goggles) Corrective, Protective or Other, and Similar Items",2021,9,Ciudad de México,18,Instruments,1851155
2,Exports,189004,"Glasses (Goggles) Corrective, Protective or Other, and Similar Items",2021,14,Jalisco,18,Instruments,18752084
2,Exports,189004,"Glasses (Goggles) Corrective, Protective or Other, and Similar Items",2021,19,Nuevo León,18,Instruments,1536154
2,Exports,189004,"Glasses (Goggles) Corrective, Protective or Other, and Similar Items",2021,26,Sonora,18,Instruments,512579
2,Exports,189005,"Binocular (Including Binoculars), Glasses, Glasses Astronomical Telescopes Optical and Mountings; the other Astronomical Instruments and Mountings Therefor, except for Radio-Astronomy",2021,9,Ciudad de México,18,Instruments,2530
2,Exports,189006,"Photo Cameras; Equipment and Devices, Including Lamps and Tubes, for Producing Photographic Flashlight except for Lamps and Discharge Tubes of Heading 8539",2021,9,Ciudad de México,18,Instruments,357727
2,Exports,189006,"Photo Cameras; Equipment and Devices, Including Lamps and Tubes, for Producing Photographic Flashlight except for Lamps and Discharge Tubes of Heading 8539",2021,14,Jalisco,18,Instruments,21151
2,Exports,189007,"Cinematographic Cameras and Projectors, even with Sound Recording or Reproducing Apparatus Incorporated",2021,9,Ciudad de México,18,Instruments,2312299
2,Exports,189010,"Apparatus and Equipment for Photographic or Cinematographic Laboratories, not Specified or Included elsewhere in this Chapter; Negatoscopes; Projection Screens",2021,9,Ciudad de México,18,Instruments,25922
2,Exports,189010,"Apparatus and Equipment for Photographic or Cinematographic Laboratories, not Specified or Included elsewhere in this Chapter; Negatoscopes; Projection Screens",2021,14,Jalisco,18,Instruments,372199
2,Exports,189011,"Optical Microscopes, Including those for Photomicrography, Cinephotomicrography or Microprojection",2021,9,Ciudad de México,18,Instruments,79540
2,Exports,189011,"Optical Microscopes, Including those for Photomicrography, Cinephotomicrography or Microprojection",2021,14,Jalisco,18,Instruments,6192
2,Exports,189011,"Optical Microscopes, Including those for Photomicrography, Cinephotomicrography or Microprojection",2021,19,Nuevo León,18,Instruments,2080
2,Exports,189011,"Optical Microscopes, Including those for Photomicrography, Cinephotomicrography or Microprojection",2021,26,Sonora,18,Instruments,144896
2,Exports,189012,Microscopes other than Optical Microscopes; Diffraction Apparatus,2021,9,Ciudad de México,18,Instruments,473804
2,Exports,189013,Liquid Crystal Devices not Constituting Articles Provided in other Headings,2021,9,Ciudad de México,18,Instruments,733965
2,Exports,189013,Liquid Crystal Devices not Constituting Articles Provided in other Headings,2021,14,Jalisco,18,Instruments,11650757
2,Exports,189013,Liquid Crystal Devices not Constituting Articles Provided in other Headings,2021,19,Nuevo León,18,Instruments,1041018
2,Exports,189013,Liquid Crystal Devices not Constituting Articles Provided in other Headings,2021,26,Sonora,18,Instruments,976736
2,Exports,189014,"Compasses, Including Compasses; other Instruments and Navigation Devices",2021,9,Ciudad de México,18,Instruments,3981426
2,Exports,189014,"Compasses, Including Compasses; other Instruments and Navigation Devices",2021,19,Nuevo León,18,Instruments,514423
2,Exports,189015,"Instruments and Apparatus Geodesy, Topography, Surveying, Photogrammetry, Hydrography, Oceanography, Hydrology, Meteorology or Geophysics, Excluding Compasses; Rangefinders",2021,9,Ciudad de México,18,Instruments,37056312
2,Exports,189015,"Instruments and Apparatus Geodesy, Topography, Surveying, Photogrammetry, Hydrography, Oceanography, Hydrology, Meteorology or Geophysics, Excluding Compasses; Rangefinders",2021,14,Jalisco,18,Instruments,2276003
2,Exports,189015,"Instruments and Apparatus Geodesy, Topography, Surveying, Photogrammetry, Hydrography, Oceanography, Hydrology, Meteorology or Geophysics, Excluding Compasses; Rangefinders",2021,19,Nuevo León,18,Instruments,2451696
2,Exports,189015,"Instruments and Apparatus Geodesy, Topography, Surveying, Photogrammetry, Hydrography, Oceanography, Hydrology, Meteorology or Geophysics, Excluding Compasses; Rangefinders",2021,26,Sonora,18,Instruments,582166
2,Exports,189016,"Balances of a Sensitivity Exceeding 5 Cg, with or without Weights Weight",2021,19,Nuevo León,18,Instruments,23470
2,Exports,189017,"Drawing Instruments, Marking Calculation (Example Drafting Machines, Pantographs, Drawing Sets, Rules and Disc Calculators); Hand Instruments for Measuring Length (For Example: Tapes, Micrometers, Callipers), not Specified or Included elsewhere in this Chapter",2021,9,Ciudad de México,18,Instruments,598309
2,Exports,189017,"Drawing Instruments, Marking Calculation (Example Drafting Machines, Pantographs, Drawing Sets, Rules and Disc Calculators); Hand Instruments for Measuring Length (For Example: Tapes, Micrometers, Callipers), not Specified or Included elsewhere in this Chapter",2021,14,Jalisco,18,Instruments,257671
2,Exports,189017,"Drawing Instruments, Marking Calculation (Example Drafting Machines, Pantographs, Drawing Sets, Rules and Disc Calculators); Hand Instruments for Measuring Length (For Example: Tapes, Micrometers, Callipers), not Specified or Included elsewhere in this Chapter",2021,19,Nuevo León,18,Instruments,2157292
2,Exports,189017,"Drawing Instruments, Marking Calculation (Example Drafting Machines, Pantographs, Drawing Sets, Rules and Disc Calculators); Hand Instruments for Measuring Length (For Example: Tapes, Micrometers, Callipers), not Specified or Included elsewhere in this Chapter",2021,26,Sonora,18,Instruments,745312
2,Exports,189018,Instruments and Appliances Used in Medical Sciences,2021,9,Ciudad de México,18,Instruments,388992011
2,Exports,189018,Instruments and Appliances Used in Medical Sciences,2021,14,Jalisco,18,Instruments,337501640
2,Exports,189018,Instruments and Appliances Used in Medical Sciences,2021,19,Nuevo León,18,Instruments,105869072
2,Exports,189018,Instruments and Appliances Used in Medical Sciences,2021,26,Sonora,18,Instruments,571992510
2,Exports,189019,"Mechano-Therapy, Massage Appliances; Artificial Respiration or other Therapeutic Respiration Apparatus",2021,9,Ciudad de México,18,Instruments,7485576
2,Exports,189019,"Mechano-Therapy, Massage Appliances; Artificial Respiration or other Therapeutic Respiration Apparatus",2021,14,Jalisco,18,Instruments,152640217
2,Exports,189019,"Mechano-Therapy, Massage Appliances; Artificial Respiration or other Therapeutic Respiration Apparatus",2021,19,Nuevo León,18,Instruments,258665
2,Exports,189019,"Mechano-Therapy, Massage Appliances; Artificial Respiration or other Therapeutic Respiration Apparatus",2021,26,Sonora,18,Instruments,27895129
2,Exports,189020,"Other Breathing Apparatus and Masks Gas Mask, Excluding Protective Masks Having neither Mechanical Parts nor Replaceable Filters",2021,9,Ciudad de México,18,Instruments,650753
2,Exports,189020,"Other Breathing Apparatus and Masks Gas Mask, Excluding Protective Masks Having neither Mechanical Parts nor Replaceable Filters",2021,19,Nuevo León,18,Instruments,1479206
2,Exports,189020,"Other Breathing Apparatus and Masks Gas Mask, Excluding Protective Masks Having neither Mechanical Parts nor Replaceable Filters",2021,26,Sonora,18,Instruments,42937
2,Exports,189021,Splints or other Items and Fracture Appliances; Articles and Artificial Limbs; Hearing Aids,2021,9,Ciudad de México,18,Instruments,5305654
2,Exports,189021,Splints or other Items and Fracture Appliances; Articles and Artificial Limbs; Hearing Aids,2021,14,Jalisco,18,Instruments,14734129
2,Exports,189021,Splints or other Items and Fracture Appliances; Articles and Artificial Limbs; Hearing Aids,2021,19,Nuevo León,18,Instruments,69226
2,Exports,189021,Splints or other Items and Fracture Appliances; Articles and Artificial Limbs; Hearing Aids,2021,26,Sonora,18,Instruments,26405874
2,Exports,189022,"X-Ray Machines and Apparatus Using Radiations Alpha, Beta or Gamma, even for Medical, Surgical, Dental or Veterinary Uses",2021,9,Ciudad de México,18,Instruments,11457397
2,Exports,189022,"X-Ray Machines and Apparatus Using Radiations Alpha, Beta or Gamma, even for Medical, Surgical, Dental or Veterinary Uses",2021,14,Jalisco,18,Instruments,111685853
2,Exports,189022,"X-Ray Machines and Apparatus Using Radiations Alpha, Beta or Gamma, even for Medical, Surgical, Dental or Veterinary Uses",2021,19,Nuevo León,18,Instruments,17663172
2,Exports,189022,"X-Ray Machines and Apparatus Using Radiations Alpha, Beta or Gamma, even for Medical, Surgical, Dental or Veterinary Uses",2021,26,Sonora,18,Instruments,320912
2,Exports,189023,"Instruments, Devices and Models Designed for Demonstrational Purposes (For Example, in Education or Exhibitions), Unsuitable for other Uses",2021,9,Ciudad de México,18,Instruments,402325
2,Exports,189023,"Instruments, Devices and Models Designed for Demonstrational Purposes (For Example, in Education or Exhibitions), Unsuitable for other Uses",2021,14,Jalisco,18,Instruments,534831
2,Exports,189023,"Instruments, Devices and Models Designed for Demonstrational Purposes (For Example, in Education or Exhibitions), Unsuitable for other Uses",2021,19,Nuevo León,18,Instruments,21318895
2,Exports,189023,"Instruments, Devices and Models Designed for Demonstrational Purposes (For Example, in Education or Exhibitions), Unsuitable for other Uses",2021,26,Sonora,18,Instruments,20576
2,Exports,189024,"Machinery for Testing the Hardness, Strength, Compressibility, Elasticity or other Mechanical Properties of Materials (For Example, Metals, Wood, Textiles, Paper, Plastics)",2021,9,Ciudad de México,18,Instruments,737930
2,Exports,189024,"Machinery for Testing the Hardness, Strength, Compressibility, Elasticity or other Mechanical Properties of Materials (For Example, Metals, Wood, Textiles, Paper, Plastics)",2021,14,Jalisco,18,Instruments,1534065
2,Exports,189024,"Machinery for Testing the Hardness, Strength, Compressibility, Elasticity or other Mechanical Properties of Materials (For Example, Metals, Wood, Textiles, Paper, Plastics)",2021,19,Nuevo León,18,Instruments,409894
2,Exports,189024,"Machinery for Testing the Hardness, Strength, Compressibility, Elasticity or other Mechanical Properties of Materials (For Example, Metals, Wood, Textiles, Paper, Plastics)",2021,26,Sonora,18,Instruments,429716
2,Exports,189025,"Hydrometers and Similar Floating Instruments, Thermometers, Barometers, Recording or Not",2021,9,Ciudad de México,18,Instruments,2267523
2,Exports,189025,"Hydrometers and Similar Floating Instruments, Thermometers, Barometers, Recording or Not",2021,14,Jalisco,18,Instruments,5541199
2,Exports,189025,"Hydrometers and Similar Floating Instruments, Thermometers, Barometers, Recording or Not",2021,19,Nuevo León,18,Instruments,30314035
